hx, hy
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.29, 0.08
-0.30, 0.08
-0.30, 0.08
-0.30, 0.08
-0.30, 0.08
-0.30, 0.08
-0.30, 0.08
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.29, 0.09
-0.30, 0.10
-0.30, 0.10
-0.30, 0.10
-0.30, 0.10
-0.30, 0.10
-0.30, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.10
-0.29, 0.11
-0.29, 0.11
-0.29, 0.11
-0.29, 0.11
-0.29, 0.11
-0.29, 0.11
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.12
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.29, 0.13
-0.28, 0.14
-0.28, 0.14
-0.28, 0.14
-0.28, 0.14
-0.28, 0.14
-0.28, 0.14
-0.29, 0.14
-0.29, 0.14
-0.29, 0.14
-0.29, 0.14
-0.29, 0.14
-0.29, 0.14
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.28, 0.15
-0.30, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.16
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.30, 0.17
-0.30, 0.17
-0.30, 0.17
-0.30, 0.17
-0.30, 0.17
-0.30, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.29, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.28, 0.17
-0.26, 0.17
-0.26, 0.17
-0.26, 0.17
-0.26, 0.17
-0.26, 0.17
-0.26, 0.17
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.27, 0.17
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.18
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.25, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.27, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.28, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.18
-0.29, 0.19
-0.29, 0.19
-0.29, 0.19
-0.29, 0.19
-0.29, 0.19
-0.29, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.27, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.26, 0.19
-0.24, 0.20
-0.24, 0.20
-0.24, 0.20
-0.24, 0.20
-0.24, 0.20
-0.24, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.25, 0.20
-0.26, 0.20
-0.26, 0.20
-0.26, 0.20
-0.26, 0.20
-0.26, 0.20
-0.26, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.27, 0.20
-0.26, 0.21
-0.26, 0.21
-0.26, 0.21
-0.26, 0.21
-0.26, 0.21
-0.26, 0.21
-0.24, 0.21
-0.24, 0.21
-0.24, 0.21
-0.24, 0.21
-0.24, 0.21
-0.24, 0.21
-0.23, 0.21
-0.23, 0.21
-0.23, 0.21
-0.23, 0.21
-0.23, 0.21
-0.23, 0.21
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.25, 0.21
-0.24, 0.22
-0.24, 0.22
-0.24, 0.22
-0.24, 0.22
-0.24, 0.22
-0.24, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.23, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.22, 0.22
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.20, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.23, 0.23
-0.23, 0.23
-0.23, 0.23
-0.23, 0.23
-0.23, 0.23
-0.23, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.21, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.19, 0.24
-0.19, 0.24
-0.19, 0.24
-0.19, 0.24
-0.19, 0.24
-0.19, 0.24
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.19, 0.23
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.17, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.17, 0.23
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.16, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.15, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.13, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.14, 0.24
-0.15, 0.23
-0.15, 0.23
-0.15, 0.23
-0.15, 0.23
-0.15, 0.23
-0.15, 0.23
-0.14, 0.23
-0.14, 0.23
-0.14, 0.23
-0.14, 0.23
-0.14, 0.23
-0.14, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.13, 0.23
-0.11, 0.24
-0.11, 0.24
-0.11, 0.24
-0.11, 0.24
-0.11, 0.24
-0.11, 0.24
-0.09, 0.22
-0.09, 0.22
-0.09, 0.22
-0.09, 0.22
-0.09, 0.22
-0.09, 0.22
-0.08, 0.23
-0.08, 0.23
-0.08, 0.23
-0.08, 0.23
-0.08, 0.23
-0.08, 0.23
-0.09, 0.23
-0.09, 0.23
-0.09, 0.23
-0.09, 0.23
-0.09, 0.23
-0.09, 0.23
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.11, 0.22
-0.11, 0.22
-0.11, 0.22
-0.11, 0.22
-0.11, 0.22
-0.11, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.10, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.07, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.22
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.08, 0.21
-0.07, 0.21
-0.07, 0.21
-0.07, 0.21
-0.07, 0.21
-0.07, 0.21
-0.07, 0.21
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.03, 0.19
-0.03, 0.19
-0.03, 0.19
-0.03, 0.19
-0.03, 0.19
-0.03, 0.19
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.20
-0.04, 0.19
-0.04, 0.19
-0.04, 0.19
-0.04, 0.19
-0.04, 0.19
-0.04, 0.19
-0.04, 0.18
-0.04, 0.18
-0.04, 0.18
-0.04, 0.18
-0.04, 0.18
-0.04, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.18
-0.02, 0.17
-0.02, 0.17
-0.02, 0.17
-0.02, 0.17
-0.02, 0.17
-0.02, 0.17
-0.03, 0.17
-0.03, 0.17
-0.03, 0.17
-0.03, 0.17
-0.03, 0.17
-0.03, 0.17
-0.04, 0.16
-0.04, 0.16
-0.04, 0.16
-0.04, 0.16
-0.04, 0.16
-0.04, 0.16
-0.03, 0.16
-0.03, 0.16
-0.03, 0.16
-0.03, 0.16
-0.03, 0.16
-0.03, 0.16
-0.01, 0.15
-0.01, 0.15
-0.01, 0.15
-0.01, 0.15
-0.01, 0.15
-0.01, 0.15
0.00, 0.15
0.00, 0.15
0.00, 0.15
0.00, 0.15
0.00, 0.15
0.00, 0.15
0.00, 0.15
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.00, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.04, 0.14
-0.04, 0.14
-0.04, 0.14
-0.04, 0.14
-0.04, 0.14
-0.04, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
-0.01, 0.14
0.01, 0.15
0.01, 0.15
0.01, 0.15
0.01, 0.15
0.01, 0.15
0.01, 0.15
0.01, 0.15
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
0.00, 0.14
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.03, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.02, 0.14
-0.01, 0.13
-0.01, 0.13
-0.01, 0.13
-0.01, 0.13
-0.01, 0.13
-0.01, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
-0.00, 0.13
0.01, 0.13
0.01, 0.13
0.01, 0.13
0.01, 0.13
0.01, 0.13
0.01, 0.13
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
0.00, 0.12
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.02, 0.11
-0.02, 0.11
-0.02, 0.11
-0.02, 0.11
-0.02, 0.11
-0.02, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
-0.01, 0.11
0.01, 0.11
0.01, 0.11
0.01, 0.11
0.01, 0.11
0.01, 0.11
0.01, 0.11
0.01, 0.11
0.01, 0.10
0.01, 0.10
0.01, 0.10
0.01, 0.10
0.01, 0.10
0.01, 0.10
0.00, 0.10
0.00, 0.10
0.00, 0.10
0.00, 0.10
0.00, 0.10
0.00, 0.10
0.00, 0.10
-0.00, 0.10
-0.00, 0.10
-0.00, 0.10
-0.00, 0.10
-0.00, 0.10
-0.00, 0.10
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.02, 0.10
-0.02, 0.10
-0.02, 0.10
-0.02, 0.10
-0.02, 0.10
-0.02, 0.10
-0.02, 0.08
-0.02, 0.08
-0.02, 0.08
-0.02, 0.08
-0.02, 0.08
-0.02, 0.08
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.01, 0.09
-0.00, 0.09
-0.00, 0.09
-0.00, 0.09
-0.00, 0.09
-0.00, 0.09
-0.00, 0.09
0.01, 0.08
0.01, 0.08
0.01, 0.08
0.01, 0.08
0.01, 0.08
0.01, 0.08
0.01, 0.06
0.01, 0.06
0.01, 0.06
0.01, 0.06
0.01, 0.06
0.01, 0.06
0.01, 0.06
0.00, 0.07
0.00, 0.07
0.00, 0.07
0.00, 0.07
0.00, 0.07
0.00, 0.07
-0.01, 0.06
-0.01, 0.06
-0.01, 0.06
-0.01, 0.06
-0.01, 0.06
-0.01, 0.06
-0.01, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.05
-0.02, 0.06
-0.02, 0.06
-0.02, 0.06
-0.02, 0.06
-0.02, 0.06
-0.02, 0.06
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.00, 0.04
-0.01, 0.04
-0.01, 0.04
-0.01, 0.04
-0.01, 0.04
-0.01, 0.04
-0.01, 0.04
-0.02, 0.04
-0.02, 0.04
-0.02, 0.04
-0.02, 0.04
-0.02, 0.04
-0.02, 0.04
-0.02, 0.03
-0.02, 0.03
-0.02, 0.03
-0.02, 0.03
-0.02, 0.03
-0.02, 0.03
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.03, 0.02
-0.02, 0.01
-0.02, 0.01
-0.02, 0.01
-0.02, 0.01
-0.02, 0.01
-0.02, 0.01
-0.03, 0.01
-0.03, 0.01
-0.03, 0.01
-0.03, 0.01
-0.03, 0.01
-0.03, 0.01
-0.03, 0.00
-0.03, 0.00
-0.03, 0.00
-0.03, 0.00
-0.03, 0.00
-0.03, 0.00
-0.05, 0.00
-0.05, 0.00
-0.05, 0.00
-0.05, 0.00
-0.05, 0.00
-0.05, 0.00
-0.06, -0.00
-0.06, -0.00
-0.06, -0.00
-0.06, -0.00
-0.06, -0.00
-0.07, -0.01
-0.07, -0.01
-0.07, -0.01
-0.07, -0.01
-0.07, -0.01
-0.07, -0.01
-0.09, -0.01
-0.09, -0.01
-0.09, -0.01
-0.09, -0.01
-0.09, -0.01
-0.09, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.08, -0.01
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.06, -0.02
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
-0.08, -0.03
-0.08, -0.03
-0.08, -0.03
-0.08, -0.03
-0.08, -0.03
-0.08, -0.03
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
-0.07, -0.03
